county_fips,county_name,state_name,allindustries_2012,allindustries_2013,allindustries_2014,allindustries_2015,pop_2012,pop_2013,pop_2014,pop_2015,metro,specialize
'08117',Summit,CO,2022214,1832186,2018723,2269211,28223,28653,29205,29892,Non-Metro,Recreation
'08119',Teller,CO,634990,662722,701943,728483,23373,23242,23375,23329,Metro,Recreation
'10005',Sussex,DE,9694992,10097056,13455095,14896483,203347,206417,210728,215376,Metro,Recreation
'12005',Bay,FL,7115467,7344343,7746177,7920348,172029,174994,178860,181947,Metro,Recreation
'12015',Charlotte,FL,3170259,3274233,3658986,3966314,162937,165018,168595,173194,Metro,Recreation
'12021',Collier,FL,11208684,12471014,14313712,16124953,332332,339244,347899,356570,Metro,Recreation
'12061',Indian River,FL,4039198,4226803,4550405,5001702,140650,141966,144740,147792,Metro,Recreation
'12071',Lee,FL,20636735,20950729,22277090,23806704,644096,660085,678048,700285,Metro,Recreation
'12081',Manatee,FL,9416587,10010431,10932304,11968028,334096,342246,351713,363110,Metro,Recreation
'12085',Martin,FL,5445684,5630572,5986745,6533103,148945,151237,153272,155804,Metro,Recreation
'12087',Monroe,FL,3618014,3644540,3848434,4097511,74833,76204,76910,78728,Non-Metro,Recreation
'12089',Nassau,FL,1741857,1732526,1760589,1886261,74638,75606,76598,78470,Metro,Recreation
'12095',Orange,FL,84650165,86785169,85844665,89817807,1202048,1225366,1253631,1284864,Metro,Recreation
'12097',Osceola,FL,8448758,8156393,8652272,9207981,289501,299822,311445,323028,Metro,Recreation
'12099',Palm Beach,FL,55225552,58243095,69728715,76866505,1354987,1375619,1397526,1421843,Metro,Recreation
'12109',St. Johns,FL,5585889,6052059,6638123,7313073,202308,209607,218151,226658,Metro,Recreation
'12115',Sarasota,FL,12664635,13962639,14878397,15773229,386135,389911,396537,404903,Metro,Recreation
'12131',Walton,FL,1651695,1806796,2255646,2740424,57330,59411,61550,63459,Metro,Recreation
'13085',Dawson,GA,544241,569918,640677,729514,22371,22574,22891,23256,Metro,Recreation
'13111',Fannin,GA,488671,408508,444295,466955,23476,23714,23709,24285,Non-Metro,Recreation
'13123',Gilmer,GA,693592,613728,644085,633476,28210,28593,28867,29376,Non-Metro,Recreation
'13133',Greene,GA,484530,527910,576445,638353,16169,16283,16485,16734,Non-Metro,Recreation
'13145',Harris,GA,349018,333566,356729,377634,32611,32632,32853,33212,Metro,Recreation
'13181',Lincoln,GA,100577,99173,101857,106286,7752,7707,7589,7685,Metro,Recreation
'13191',McIntosh,GA,135737,133446,136791,138080,13842,13991,14007,13939,Metro,Recreation
'13227',Pickens,GA,728928,684978,755638,829123,29327,29518,29981,30301,Metro,Recreation
'13237',Putnam,GA,507478,527343,535899,416017,21149,21268,21125,21274,Non-Metro,Recreation
'13241',Rabun,GA,320338,357766,375522,394849,16314,16211,16211,16267,Non-Metro,Recreation
'13281',Towns,GA,227905,248318,268968,278418,10504,10745,11075,11163,Non-Metro,Recreation
'13291',Union,GA,495954,506035,540353,570195,21477,21571,21940,22251,Non-Metro,Recreation
'13311',White,GA,520009,493023,496763,496204,27591,27796,28029,28402,Non-Metro,Recreation
'15007',Kauai,HI,3369017,3530238,3576648,3987932,68558,69628,70540,71478,Non-Metro,Recreation
'15901',Maui + Kalawao,HI,5885974,6061699,6347993,6729748,158588,160976,163338,164357,Metro,Recreation
'16007',Bear Lake,ID,142492,148415,148463,155191,5901,5955,5940,5901,Non-Metro,Recreation
'16013',Blaine,ID,1334089,1375844,1465274,1514761,21107,21278,21410,21548,Non-Metro,Recreation
'16017',Bonner,ID,1187630,1251396,1293641,1341076,40436,40668,41511,41796,Non-Metro,Recreation
'16055',Kootenai,ID,4622034,4834003,4974540,5392518,142311,144299,147294,150364,Metro,Recreation
'16081',Teton,ID,270700,270820,303807,311339,10083,10276,10300,10568,Non-Metro,Recreation
'16085',Valley,ID,372233,379499,399577,396450,9515,9585,9808,10083,Non-Metro,Recreation
'17085',Jo Daviess,IL,742608,791842,812795,823809,22496,22332,22298,22034,Non-Metro,Recreation
'17127',Massac,IL,743321,754196,811968,724256,15149,14974,14881,14752,Non-Metro,Recreation
'18013',Brown,IN,210668,215407,217728,224639,15051,15031,14911,14919,Metro,Recreation
'18029',Dearborn,IN,1593957,1382748,1512686,1668751,49751,49751,49451,49475,Metro,Recreation
'18061',Harrison,IN,846605,866437,883997,896804,39064,39065,39255,39639,Metro,Recreation
'18115',Ohio,IN,115850,76354,78342,80298,6107,6026,6014,5936,Metro,Recreation
'18117',Orange,IN,581462,595749,610751,628193,19677,19724,19645,19516,Non-Metro,Recreation
'18155',Switzerland,IN,231152,195674,194354,192397,10395,10517,10470,10509,Non-Metro,Recreation
'19059',Dickinson,IA,832985,789045,825056,869080,16986,16944,16937,17122,Non-Metro,Recreation
'21221',Trigg,KY,244265,268507,287340,290120,14409,14308,14142,14210,Metro,Recreation
'22099',St. Martin,LA,1375418,1523918,1581025,1606304,52729,52948,53321,53921,Metro,Recreation
'23005',Cumberland,ME,18833265,19305877,20381164,20821307,284133,286124,288258,290464,Metro,Recreation
'23007',Franklin,ME,950545,950792,953105,966065,30629,30478,30203,30039,Non-Metro,Recreation
'23009',Hancock,ME,1936882,1973151,1990119,2041393,54542,54635,54550,54268,Non-Metro,Recreation
'23013',Knox,ME,1345908,1430303,1462426,1539326,39639,39639,39785,39779,Non-Metro,Recreation
'23015',Lincoln,ME,803477,854672,867637,904887,34222,34186,34182,34017,Non-Metro,Recreation
'23017',Oxford,ME,1485936,1541879,1661055,1591009,57490,57343,57291,57156,Non-Metro,Recreation
'23027',Waldo,ME,864665,907935,877214,894542,38914,38948,39000,39129,Non-Metro,Recreation
'24009',Calvert,MD,4144486,4365843,4437513,4953533,89685,90477,90601,90620,Metro,Recreation
'24023',Garrett,MD,996718,1088834,1138967,1164797,29904,29952,29658,29446,Non-Metro,Recreation
'24029',Kent,MD,706353,722819,700995,722927,19986,19819,19793,19768,Non-Metro,Recreation
'24035',Queen Anne's,MD,1263358,1372046,1394190,1427735,48520,48495,48727,48889,Metro,Recreation
'24041',Talbot,MD,1790005,1855884,1985208,2180842,38055,37914,37569,37523,Non-Metro,Recreation
'24047',Worcester,MD,2009769,2110764,2209147,2321014,51511,51431,51438,51380,Metro,Recreation
'25001',Barnstable,MA,9062177,9475587,9658559,10133746,214915,214844,214858,214621,Metro,Recreation
'25003',Berkshire,MA,5453284,6079762,6589944,6704624,130201,129409,128633,127671,Metro,Recreation
'25007',Dukes,MA,874713,987900,993439,1064250,16793,17146,17283,17217,Non-Metro,Recreation
'25019',Nantucket,MA,802370,1055822,1178535,1190219,10312,10529,10765,10858,Non-Metro,Recreation
'26001',Alcona,MI,130675,148064,137356,138401,10609,10573,10439,10333,Non-Metro,Recreation
'26009',Antrim,MI,426317,431446,430850,444285,23336,23219,23244,23133,Non-Metro,Recreation
'26011',Arenac,MI,316209,324958,332922,341672,15495,15412,15324,15280,Non-Metro,Recreation
'26019',Benzie,MI,292767,298345,300211,315139,17389,17400,17511,17436,Non-Metro,Recreation
'26031',Cheboygan,MI,463400,480118,512093,508267,25782,25617,25681,25415,Non-Metro,Recreation
'26035',Clare,MI,680253,685236,720304,732551,30791,30579,30703,30610,Non-Metro,Recreation
'26047',Emmet,MI,1505920,1557310,1564074,1662915,32891,33064,33184,33132,Non-Metro,Recreation
'26051',Gladwin,MI,337000,362178,393199,370343,25511,25530,25460,25210,Non-Metro,Recreation
'26053',Gogebic,MI,365596,384368,395655,413937,16033,15854,15678,15443,Non-Metro,Recreation
'26055',Grand Traverse,MI,4310871,4467943,4646144,5013641,88998,89998,90869,91624,Non-Metro,Recreation
'26069',Iosco,MI,553608,555579,556321,588388,25387,25380,25419,25352,Non-Metro,Recreation
'26071',Iron,MI,249205,258335,265215,274806,11573,11507,11350,11342,Non-Metro,Recreation
'26083',Keweenaw,MI,24786,33814,26494,28156,2208,2178,2215,2176,Non-Metro,Recreation
'26085',Lake,MI,116943,121963,112840,115545,11474,11382,11331,11393,Non-Metro,Recreation
'26089',Leelanau,MI,597530,641172,683906,680452,21609,21695,21834,21918,Non-Metro,Recreation
'26097',Mackinac,MI,335162,414367,496284,657441,11135,11071,11066,10897,Non-Metro,Recreation
'26101',Manistee,MI,582483,594169,591084,604058,24639,24444,24409,24458,Non-Metro,Recreation
'26103',Marquette,MI,3039869,2994594,3067104,3116070,67814,67776,67761,67305,Non-Metro,Recreation
'26105',Mason,MI,843724,881858,932836,957096,28672,28656,28761,28812,Non-Metro,Recreation
'26119',Montmorency,MI,157729,173841,181104,200949,9491,9361,9293,9265,Non-Metro,Recreation
'26123',Newaygo,MI,1042830,1113352,1158289,1275913,47976,47968,47920,47984,Non-Metro,Recreation
'26127',Oceana,MI,602915,624465,655954,662489,26246,26194,26175,26118,Non-Metro,Recreation
'26129',Ogemaw,MI,394325,406058,425581,448470,21424,21211,21024,20950,Non-Metro,Recreation
'26131',Ontonagon,MI,126380,134955,125710,127678,6417,6314,6173,6008,Non-Metro,Recreation
'26137',Otsego,MI,776659,771406,789607,790486,24039,24104,24134,24244,Non-Metro,Recreation
'26141',Presque Isle,MI,285641,312277,343720,396521,13119,13049,12998,12849,Non-Metro,Recreation
'26143',Roscommon,MI,434722,435774,421255,432258,24131,23935,23932,23803,Non-Metro,Recreation
'26153',Schoolcraft,MI,231668,232512,235791,247124,8358,8250,8162,8157,Non-Metro,Recreation
'27001',Aitkin,MN,260824,267487,270590,288424,15930,15739,15689,15669,Non-Metro,Recreation
'27005',Becker,MN,1121625,1133171,1141988,1157778,33042,33266,33327,33492,Non-Metro,Recreation
'27007',Beltrami,MN,1268252,1354466,1437575,1509208,45226,45545,45667,45674,Non-Metro,Recreation
'27021',Cass,MN,660905,651224,660717,701981,28425,28525,28554,28668,Non-Metro,Recreation
'27031',Cook,MN,250666,273991,266845,264881,5183,5176,5220,5208,Non-Metro,Recreation
'27035',Crow Wing,MN,2277465,2192363,2298632,2429587,62866,63099,63251,63451,Non-Metro,Recreation
'27041',Douglas,MN,1438730,1497400,1541021,1583112,36446,36545,36804,37057,Non-Metro,Recreation
'27057',Hubbard,MN,421899,441509,438512,452934,20472,20722,20617,20671,Non-Metro,Recreation
'27061',Itasca,MN,1765631,1975315,1979010,1848165,45231,45442,45467,45397,Non-Metro,Recreation
'27077',Lake of the Woods,MN,102991,111215,114943,114539,3956,3922,3907,3906,Non-Metro,Recreation
'27111',Otter Tail,MN,1823088,1950755,1972830,2008699,57339,57611,57659,57774,Non-Metro,Recreation
'27115',Pine,MN,513673,526072,537923,559511,29218,29081,29118,29046,Non-Metro,Recreation
'27137',St. Louis,MN,9376143,9707573,9746664,8661836,200351,200526,200685,200222,Metro,Recreation
'28143',Tunica,MS,818174,843653,886469,970639,10449,10475,10536,10342,Metro,Recreation
'29015',Benton,MO,252802,289527,281720,289183,18939,18866,18794,18687,Non-Metro,Recreation
'29029',Camden,MO,1152673,1166239,1155889,1185020,43914,43891,44130,44329,Non-Metro,Recreation
'29085',Hickory,MO,76405,81964,82938,80694,9388,9269,9218,9193,Non-Metro,Recreation
'29141',Morgan,MO,280687,306773,307462,300007,20136,20210,20194,20158,Non-Metro,Recreation
'29153',Ozark,MO,101848,104488,105539,100053,9612,9531,9465,9407,Non-Metro,Recreation
'29209',Stone,MO,451996,527789,566276,632396,31619,31334,31084,30902,Non-Metro,Recreation
'29213',Taney,MO,2076461,2259977,2237751,2253778,52939,53295,53961,54333,Non-Metro,Recreation
'30009',Carbon,MT,227144,242870,237805,241172,10122,10314,10417,10388,Metro,Recreation
'30029',Flathead,MT,3272697,3464558,3588963,3795391,91617,92975,94728,96079,Non-Metro,Recreation
'30039',Granite,MT,59907,64189,67400,65714,3108,3134,3213,3239,Non-Metro,Recreation
'30047',Lake,MT,575739,597549,634078,666924,29036,29097,29200,29466,Non-Metro,Recreation
'30057',Madison,MT,380060,295025,300230,357954,7718,7695,7804,7911,Non-Metro,Recreation
'30059',Meagher,MT,49756,54630,55930,59310,1903,1918,1857,1818,Non-Metro,Recreation
'30061',Mineral,MT,66830,72874,69498,73452,4173,4272,4242,4244,Non-Metro,Recreation
'30067',Park,MT,405699,419963,439635,492605,15587,15658,15877,15981,Non-Metro,Recreation
'30075',Powder River,MT,60735,68353,60286,67310,1763,1756,1783,1780,Non-Metro,Recreation
'31091',Hooker,NE,28680,30718,29817,30363,712,730,727,733,Non-Metro,Recreation
'31101',Keith,NE,327778,361559,359482,361470,8210,8121,8105,8062,Non-Metro,Recreation
'32003',Clark,NV,86289124,89072440,92987979,104761880,1995815,2025096,2064899,2109289,Metro,Recreation
'32005',Douglas,NV,2505636,2022873,2228589,2111888,46973,47015,47492,47628,Non-Metro,Recreation
'32031',Washoe,NV,23832348,24821913,25475420,24013720,428654,432897,438943,445460,Metro,Recreation
'33001',Belknap,NH,2394064,2448117,2392236,2543835,60339,60138,60278,60427,Non-Metro,Recreation
'33003',Carroll,NH,1767019,1811883,1790683,1812454,47677,47512,47380,47222,Non-Metro,Recreation
'33007',Coos,NH,992681,1047396,1065325,1117345,32005,31981,32778,32293,Non-Metro,Recreation
'33009',Grafton,NH,5356813,5411396,5576553,5771577,89230,89440,89465,88799,Non-Metro,Recreation
'34001',Atlantic,NJ,12344270,12771069,12763296,12577546,275604,275784,274715,273035,Metro,Recreation
'34009',Cape May,NJ,4716122,4662613,4840254,4754987,96460,95868,95417,94843,Metro,Recreation
'34029',Ocean,NJ,17609322,18629423,19862142,20932117,580682,582978,585881,588791,Metro,Recreation
'34037',Sussex,NJ,3715729,3808954,3881603,3921429,147033,145690,144841,143385,Metro,Recreation
'35019',Guadalupe,NM,130646,123778,127130,121424,4612,4549,4445,4364,Non-Metro,Recreation
'35027',Lincoln,NM,623002,642702,670398,680958,20198,19979,19635,19391,Non-Metro,Recreation
'35055',Taos,NM,878292,877236,894589,797507,32817,32991,33046,32887,Non-Metro,Recreation
'36003',Allegany,NY,1016724,1087214,1164762,1168226,48247,48005,47765,47407,Non-Metro,Recreation
'36021',Columbia,NY,1895996,2042726,2150652,2189642,62539,62269,62013,61491,Non-Metro,Recreation
'36041',Hamilton,NY,122181,129783,150136,141679,4797,4760,4689,4698,Non-Metro,Recreation
'36043',Herkimer,NY,1356131,1454786,1490084,1491835,64527,64122,63602,62924,Metro,Recreation
'36049',Lewis,NY,712340,769803,815929,796804,27267,27168,27214,27022,Non-Metro,Recreation
'36077',Otsego,NY,1929070,1951400,1992596,2067642,61805,61558,60907,60530,Non-Metro,Recreation
'36091',Saratoga,NY,8427267,8918705,9318420,9737340,222553,224207,224692,226140,Metro,Recreation
'36095',Schoharie,NY,667832,684832,698179,695594,32086,31872,31690,31372,Metro,Recreation
'36097',Schuyler,NY,410499,420056,419768,407051,18579,18502,18301,18199,Non-Metro,Recreation
'36103',Suffolk,NY,76859133,79602809,82333702,84761638,1499382,1500776,1500008,1497903,Metro,Recreation
'36105',Sullivan,NY,2121811,2293972,2327549,2293116,76952,76919,75667,74751,Non-Metro,Recreation
'36111',Ulster,NY,6036326,6766561,6982960,6487604,181811,180987,180680,179824,Metro,Recreation
'36113',Warren,NY,3115315,3329680,3438055,3635765,65418,65145,64882,64544,Metro,Recreation
'36123',Yates,NY,568869,610202,622285,624722,25271,25154,25130,25051,Metro,Recreation
'37005',Alleghany,NC,214222,285051,355681,446358,10923,10896,10863,10812,Non-Metro,Recreation
'37009',Ashe,NC,560879,613416,624355,635957,27099,27036,27000,26900,Non-Metro,Recreation
'37011',Avery,NC,472128,462604,453523,483263,17630,17704,17723,17592,Non-Metro,Recreation
'37019',Brunswick,NC,3529035,3533058,3825894,3948018,112163,115287,118809,122622,Metro,Recreation
'37031',Carteret,NC,1738082,1810064,1858932,1929381,67738,68441,68751,68863,Non-Metro,Recreation
'37039',Cherokee,NC,606583,661762,674648,648645,26971,27060,27056,27137,Non-Metro,Recreation
'37043',Clay,NC,127682,130664,153826,144383,10684,10650,10644,10755,Non-Metro,Recreation
'37053',Currituck,NC,692994,677839,655780,684831,24030,24337,24913,25231,Metro,Recreation
'37055',Dare,NC,2559551,2342891,2352321,2290457,34453,34892,35039,35586,Non-Metro,Recreation
'37075',Graham,NC,164804,199923,195934,213054,8707,8734,8648,8610,Non-Metro,Recreation
'37087',Haywood,NC,1299591,1319597,1319175,1348484,58796,59131,59376,59899,Metro,Recreation
'37113',Macon,NC,798503,829711,910776,989008,33820,33773,33838,34150,Non-Metro,Recreation
'37125',Moore,NC,2674039,2818401,3069002,3247757,90376,91638,93126,94436,Non-Metro,Recreation
'37129',New Hanover,NC,9670785,10809565,11775663,12510217,209189,213186,216423,219868,Metro,Recreation
'37137',Pamlico,NC,206256,216345,220652,221983,13041,12900,12915,12784,Metro,Recreation
'37141',Pender,NC,901934,904836,917621,985241,53884,54993,56144,57680,Metro,Recreation
'37173',Swain,NC,427611,464250,468244,503869,14098,14017,14282,14428,Non-Metro,Recreation
'37175',Transylvania,NC,724005,714711,781451,843177,32820,32827,32979,33202,Non-Metro,Recreation
'37199',Yancey,NC,256346,249134,258594,258565,17616,17566,17573,17564,Non-Metro,Recreation
'39043',Erie,OH,4188564,4625231,5048957,4709452,76455,76132,75876,75471,Non-Metro,Recreation
'39073',Hocking,OH,532883,580605,599730,577595,29304,28612,28722,28474,Metro,Recreation
'39123',Ottawa,OH,1667240,1767974,1676205,1861941,41307,41086,41019,40859,Non-Metro,Recreation
'40041',Delaware,OK,720179,767465,831876,806098,41397,41379,41409,41384,Non-Metro,Recreation
'40091',McIntosh,OK,298203,288487,305502,295166,20521,20465,20097,19905,Non-Metro,Recreation
'41001',Baker,OR,430203,418113,442089,464068,15987,16094,16045,15963,Non-Metro,Recreation
'41007',Clatsop,OR,1360808,1428583,1505089,1559604,37351,37093,37428,37795,Non-Metro,Recreation
'41015',Curry,OR,459486,467364,484953,517628,22237,22240,22236,22396,Non-Metro,Recreation
'41017',Deschutes,OR,5986094,6240389,6757897,7289606,161765,165859,170193,174942,Metro,Recreation
'41027',Hood River,OR,899585,977523,1054883,1148216,22587,22614,22741,23037,Non-Metro,Recreation
'41041',Lincoln,OR,1373001,1345226,1433394,1477185,46158,46257,46269,46936,Non-Metro,Recreation
'41057',Tillamook,OR,652077,678226,714181,768351,25329,25337,25339,25613,Non-Metro,Recreation
'41063',Wallowa,OR,321627,266653,286125,298551,6810,6789,6803,6830,Non-Metro,Recreation
'42025',Carbon,PA,1759381,1816562,1731722,1685264,64963,64721,64435,63936,Metro,Recreation
'42103',Pike,PA,823865,858733,947737,1020490,56758,56598,56205,55927,Metro,Recreation
'42105',Potter,PA,565164,507980,578762,597225,17610,17478,17182,17041,Non-Metro,Recreation
'42111',Somerset,PA,2352464,2277269,2557681,2382289,77191,76769,76334,75649,Non-Metro,Recreation
'42113',Sullivan,PA,129685,133957,149178,144330,6446,6325,6311,6292,Non-Metro,Recreation
'42117',Tioga,PA,1228480,1321068,1378649,1450526,42606,42397,42051,41633,Non-Metro,Recreation
'45013',Beaufort,SC,6850204,6978282,7179153,7468486,167460,171010,175178,179782,Metro,Recreation
'45043',Georgetown,SC,2068101,2175713,2420376,2484173,60232,60417,60729,61243,Non-Metro,Recreation
'45051',Horry,SC,10978255,11338700,11748319,12569153,281772,289310,298795,309871,Metro,Recreation
'46081',Lawrence,SD,928677,988010,994805,1026948,24385,24967,24777,24886,Non-Metro,Recreation
